Country;Site;Place;Plot;Subplot;X;Y;Z;Z.Classe;Date;Species;LLS;HT;Age.Classe;B;B.pour;H;D;Pourc.shrubs;Pourc.herbs;Faeces;Livestock;Notes;Ungulate.species;Ungulate.data.sources;Tags.France;plot_disturb;Dead;Height;Age;Length.last.shoot;Prec;Tmean;Tmean456;prec1;prec2;prec3;prec4;prec5;prec6;prec7;prec8;prec9;prec10;prec11;prec12;tmin1;tmin2;tmin3;tmin4;tmin5;tmin6;tmin7;tmin8;tmin9;tmin10;tmin11;tmin12;tmax1;tmax2;tmax3;tmax4;tmax5;tmax6;tmax7;tmax8;tmax9;tmax10;tmax11;tmax12;tmean1;tmean2;tmean3;tmean4;tmean5;tmean6;tmean7;tmean8;tmean9;tmean10;tmean11;tmean12;Press.ong;Kg.IM.100ha;Kg.CS.100ha;tm_new_dec;tm_new_jan;tm_new_fev
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ABAL;;3.8;1;0;;15;;13;8;;;;;;;;0;3.8;1;;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.21;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.3;9.3;6;0;;15;;13;8;;;;;;;;0;9.3;6;0.3;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.6;6.5;6;0;;15;;13;8;;;;;;;;0;6.5;6;0.6;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.3;5.6;6;0;;;;13;8;;;;;;;;0;5.6;6;0.3;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ABAL;1.6;13.2;6;0;;2.5;;13;8;;;;;;3P2_.3.4_ABAL_b7;;0;13.2;6;1.6;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.21;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.4;4;6;1;;;;13;8;;;;;;;;0;4;6;0.4;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ABAL;1.2;11.8;6;1;;;;13;8;;;;;;;;0;11.8;6;1.2;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.21;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;0;18.3;6;1;;62.5;;13;8;;;;;;;;0;18.3;6;0;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;3.8;11;6;0;;;;13;8;;;;;;;;0;11;6;3.8;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.5;9.7;6;0;;;;13;8;;;;;;;;0;9.7;6;0.5;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.3.4;5.770002056;45.38250598;1504;3;2010;ACPS;2;40.5;6;0;;46.66666667;;13;8;;;;;;;;0;40.5;6;2;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.4.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.8;23.2;6;0;;37.5;;15;5;;;;;;;;0;23.2;6;0.8;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.4.4;5.770002056;45.38250598;1504;3;2010;FASY;2.7;30.5;6;1;;14.61538462;;15;5;;;;;;3P2_.4.4_FASY_b1;;0;30.5;6;2.7;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.4.4;5.770002056;45.38250598;1504;3;2010;ACPS;0.6;12;6;0;;;;15;5;;;;;;;;0;12;6;0.6;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P2;.4.4;5.770002056;45.38250598;1504;3;2010;ACPS;1.9;6.5;2;0;;;;15;5;;;;;;3P2_.4.4_ACPS_b8;;0;6.5;2;1.9;1281.94396;1.165398271;2.6877905;114.31347;102.62563;113.2776;94.60295;115.6629;113.5432;83.68798;96.5678;102.01633;110.0755;112.4056;123.165;-7.063169;-6.467139;-3.645732;-0.717929;2.916529;6.169432;8.304857;8.012823;5.902518;1.927655;-2.1126278;-5.619842;0.1213597;1.090461;5.001841;8.30906;12.60809;16.3991;19.20951;18.52457;15.37069;10.04887;4.613647;0.8343578;-3.47090465;-2.688339;-1.030664;0.6229455;2.7724605;4.6679655;6.0731705;5.7307005;4.1537605;1.4928505;-1.224761;-3.1144056;-0.24;;;-2.7144056;-5.17090465;-2.988339
France;Chartreuse;;3P3;.3.3;5.771301954;45.38360592;1504;3;2010;ABAL;0;36.7;6;1;;75;;3;8;;;;;;;;0;36.7;6;0;1282.40226;1.164210479;2.687143833;114.38233;102.68166;113.3305;94.63493;115.6852;113.5738;83.72833;96.60024;102.03567;110.0861;112.4359;123.2276;-7.065368;-6.468507;-3.64738;-0.7186058;2.916224;6.168825;8.304223;8.011936;5.901905;1.92762;-2.1137402;-5.62169;0.1196035;1.089798;5.001606;8.309787;12.60935;16.39983;19.20998;18.52467;15.37073;10.0486;4.612454;0.832198;-3.47288225;-2.6893545;-1.031881;0.6222095;2.771991;4.667231;6.072306;5.729651;4.152681;1.491616;-1.226457;-3.116585;-0.21;;;-3.016585;-5.57288225;-3.4893545
France;Chartreuse;;3P3;.3.4;5.771301954;45.38360592;1504;3;2010;FASY;0.3;10.1;6;1;;2.5;;7;12;;;;;;3P3_.3.4_FASY_b3;;0;10.1;6;0.3;1282.40226;1.164210479;2.687143833;114.38233;102.68166;113.3305;94.63493;115.6852;113.5738;83.72833;96.60024;102.03567;110.0861;112.4359;123.2276;-7.065368;-6.468507;-3.64738;-0.7186058;2.916224;6.168825;8.304223;8.011936;5.901905;1.92762;-2.1137402;-5.62169;0.1196035;1.089798;5.001606;8.309787;12.60935;16.39983;19.20998;18.52467;15.37073;10.0486;4.612454;0.832198;-3.47288225;-2.6893545;-1.031881;0.6222095;2.771991;4.667231;6.072306;5.729651;4.152681;1.491616;-1.226457;-3.116585;-0.24;;;-3.016585;-5.57288225;-3.4893545
France;Chartreuse;;3P3;.3.4;5.771301954;45.38360592;1504;3;2010;FASY;0.7;9.3;6;1;;8.75;;7;12;;;;;;3P3_.3.4_FASY_b4;;0;9.3;6;0.7;1282.40226;1.164210479;2.687143833;114.38233;102.68166;113.3305;94.63493;115.6852;113.5738;83.72833;96.60024;102.03567;110.0861;112.4359;123.2276;-7.065368;-6.468507;-3.64738;-0.7186058;2.916224;6.168825;8.304223;8.011936;5.901905;1.92762;-2.1137402;-5.62169;0.1196035;1.089798;5.001606;8.309787;12.60935;16.39983;19.20998;18.52467;15.37073;10.0486;4.612454;0.832198;-3.47288225;-2.6893545;-1.031881;0.6222095;2.771991;4.667231;6.072306;5.729651;4.152681;1.491616;-1.226457;-3.116585;-0.24;;;-3.016585;-5.57288225;-3.4893545
France;Chartreuse;;3P3;.3.4;5.771301954;45.38360592;1504;3;2010;PIAB;0;8.4;6;1;;;;7;12;;;;;;3P3_.3.4_PIAB_b2;;0;8.4;6;0;1282.40226;1.164210479;2.687143833;114.38233;102.68166;113.3305;94.63493;115.6852;113.5738;83.72833;96.60024;102.03567;110.0861;112.4359;123.2276;-7.065368;-6.468507;-3.64738;-0.7186058;2.916224;6.168825;8.304223;8.011936;5.901905;1.92762;-2.1137402;-5.62169;0.1196035;1.089798;5.001606;8.309787;12.60935;16.39983;19.20998;18.52467;15.37073;10.0486;4.612454;0.832198;-3.47288225;-2.6893545;-1.031881;0.6222095;2.771991;4.667231;6.072306;5.729651;4.152681;1.491616;-1.226457;-3.116585;-0.3;;;-3.016585;-5.57288225;-3.4893545
France;Chartreuse;;3P3;.4.4;5.771301954;45.38360592;1504;3;2010;FASY;0.7;14.4;6;1;;54.16666667;;7;7;;;;;;3P3_.4.4_FASY_b6;;0;14.4;6;0.7;1282.40226;1.164210479;2.687143833;114.38233;102.68166;113.3305;94.63493;115.6852;113.5738;83.72833;96.60024;102.03567;110.0861;112.4359;123.2276;-7.065368;-6.468507;-3.64738;-0.7186058;2.916224;6.168825;8.304223;8.011936;5.901905;1.92762;-2.1137402;-5.62169;0.1196035;1.089798;5.001606;8.309787;12.60935;16.39983;19.20998;18.52467;15.37073;10.0486;4.612454;0.832198;-3.47288225;-2.6893545;-1.031881;0.6222095;2.771991;4.667231;6.072306;5.729651;4.152681;1.491616;-1.226457;-3.116585;-0.24;;;-3.016585;-5.57288225;-3.4893545
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ABAL;2;14;6;1;;2.5;;15;20;;;;;;3P4_.3.4_ABAL_b1;;0;14;6;2;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ABAL;2.9;13.5;6;1;;33.125;;15;20;;;;;;;;0;13.5;6;2.9;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ACPS;2.5;14;6;1;;;;15;20;;;;;;3P4_.3.4_ACPS_b1;;0;14;6;2.5;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ACPS;2.2;10.5;6;1;;;;15;20;;;;;;3P4_.3.4_ACPS_b2;;0;10.5;6;2.2;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ABAL;2.1;14;6;1;;;;15;20;;;;;;3P4_.3.4_ABAL_b2;;0;14;6;2.1;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ABAL;1.7;14;6;1;;;;15;20;;;;;;;;0;14;6;1.7;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ACPS;1.6;12.7;6;1;;6.666666667;;15;20;;;;;;;;0;12.7;6;1.6;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ACPS;1.5;11.5;6;1;;2.5;;15;20;;;;;;3P4_.3.4_ACPS_b4;;0;11.5;6;1.5;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ACPS;2;12.5;6;1;;2.5;;15;20;;;;;;3P4_.3.4_ACPS_b5;;0;12.5;6;2;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.3.4;5.770202003;45.38470595;1149;2;2010;ABAL;0;7;6;1;;;;15;20;;;;;;3P4_.3.4_ABAL_b3;;0;7;6;0;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.4.4;5.770202003;45.38470595;1149;2;2010;ABAL;0.7;9.8;6;1;;;;7;25;;;;;;;;0;9.8;6;0.7;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.4.4;5.770202003;45.38470595;1149;2;2010;ACPS;1.5;12.5;6;1;;2.5;;7;25;;;;;;3P4_.4.4_ACPS_b6;;0;12.5;6;1.5;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.4.4;5.770202003;45.38470595;1149;2;2010;ACPS;0.9;10.5;5;1;;2.5;;7;25;;;;;;3P4_.4.4_ACPS_b7;;0;10.5;5;0.9;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.24;;;-1.65114475;-4.1398954;-1.772981
France;Chartreuse;;3P4;.4.4;5.770202003;45.38470595;1149;2;2010;ABAL;0.8;11;6;1;;;;7;25;;;;;;;;0;11;6;0.8;1164.9454;2.842918738;4.50802;99.07138;92.57334;102.0802;86.76206;105.7437;103.3499;75.95575;90.38829;95.98898;100.8914;104.4867;107.6537;-5.72616;-4.977087;-2.008078;1.0091201;4.624163;7.87818;9.901576;9.562157;7.414814;3.326696;-0.7197985;-4.321375;1.6463692;3.031125;7.369694;10.70081;14.91271;18.61308;21.39657;20.66322;17.43553;11.91117;6.290748;2.2238705;-2.0398954;-0.972981;0.821767;2.487325;4.593275;6.44346;7.835205;7.46853;5.854685;3.092505;0.282294;-1.75114475;-0.21;;;-1.65114475;-4.1398954;-1.772981
